"nomem_encr","age.11","age.21","agecat.11","agecat.21","sex","status.11","status.21","bruttoinc.11","bruttoinc.21","bruttoinc_imputed.11","bruttoinc_imputed.21","contract.11","contract.21","educ.no.dipl.11","educ.dipl.11","educ.cbs.cat.11","origin","domestic.status.11","civil.status.11","financial.satisfaction.11","inc.realestate.11","inc.house.ownership.grant.11","inc.student.grant.11","inc.student.loan.11","inc.alimony.ex.11","inc.alimony.child.11","inc.study.allowance.parents.11","inc.allowance.family.11","inc.investments.11","inc.interests.11","inc.none.11","religion.11","religion.parents","speaks.dutch","speaks.arab","speaks.berber","speaks.german","speaks.frisian","speaks.indonesian","speaks.turkish","speaks.flemish","speaks.other","ca10b078","ca10b005","ca10b006","ca10b007","ca10b008","ca10b009","tot.money.10","tot.money.cat.10","tot.val.invest.10","tot.val.invest.cat.10","tot.val.real.10","tot.val.real.cat.10","ca10b023","ca10b024","ca10b054","ca10b055","ca10b056","cs11d070","cs11d079","cs11d102","cs11d103","cs11d105","cs11d294","cs11d295","cs11d296","cs11d297","cs11d298","cs11d305","cs11d306","cs11d307","cs11d308","cs11d309","cs11d310","cs11d311","cs11d312","cs11d313","cs11d314","cs11d321","cs11d332","cs11d343","cs11d354","cs11d365","cs11d326","cs11d337","cs11d348","cs11d359","cs11d370","overall.health.10","height.10","weight.10","ch10d018","ch10d081","ch10d085","ch10d099","happiness.11","life.satisfaction.11","cp11d014","cp11d015","cp11d016","cp11d017","cp11d018","social.trust.11","cp11d020","cp11d021","cp11d022","cp11d023","cp11d024","cp11d025","cp11d026","cp11d027","cp11d028","cp11d029","cp11d030","cp11d031","cp11d032","cp11d033","cp11d034","cp11d035","cp11d036","cp11d037","cp11d038","cp11d039","cp11d098","gov.satisfaction.11","interest.news.11","interest.politics.11","cv11d030","cv11d031","cv11d032","cv11d033","cv11d034","cv11d035","cv11d036","cv11d037","cv11d038","cv11d039","cv11d040","cv11d041","cv11d042","cv11d043","cv11d044","cv11d045","cv11d046","cv11d047","cv11d048","cv11d049","cv11d050","cv11d051","cv11d052","cv11d053","last.vote.11","vote.today.11","cv11d173","cv11d174","cv11d175","cv11d176","cv11d177","cv11d178","cv11d179","cv11d180","cv11d181","cv11d182","status.contract.11","status.contract.21"
864517,16,27,"15-24","25-34",2,"school or other","employed",60,-13,60,3391.227,"employee in temporary employment","employee in temporary employment",3,1,1,0,3,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,2,NA,1,1,1,0,0,2,2,NA,NA,4,NA,NA,NA,NA,NA,11,11,2,NA,NA,2,2,3,NA,NA,3,160,53,2,0,0,1,7,7,6,6,6,5,5,4,3,2,4,3,2,3,3,3,3,2,3,2,4,2,3,4,2,2,4,3,3,3,2,2,7,7,8,8,7,7,8,999,999,8,8,8,7,7,8,8,8,2,1,2,2,2,1,NA,NA,NA,999,999,999,999,999,999,999,999,999,999,NA,"employed.temporary"
864581,49,59,"45 - 54","55 - 64",2,"employed","inactive",-13,-13,966.8488,948.0096,"employee in permanent employment",NA,7,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1e+11,999,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,1,1,NA,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,2,188,95,1,0,0,1,8,8,6,6,6,6,6,0,3,3,4,2,2,2,4,2,2,2,4,1,4,4,2,2,4,2,2,2,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,1,2,2,1,2,NA,5,0,0,8,0,8,0,0,0,0,8,"employed.permanent","inactive"
864596,51,61,"45 - 54","55 - 64",1,"employed","employed",5655,6419,5655,6419,"employee in permanent employment","employee in permanent employment",3,3,3,0,3,1,9,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10500,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,1,4,2.5,1,1,1,1,0,1,2,1,NA,3,3,NA,3,NA,NA,1,6,9,6,NA,4,7,6,4,NA,3,196,84,2,0,0,1,9,9,6,7,7,7,6,8,5,2,4,2,4,2,5,2,4,1,4,4,4,4,4,2,4,1,1,1,1,4,1,1,9,8,10,4,6,6,5,5,5,8,7,8,7,9,9,9,6,1,2,2,1,1,2,1,4,6,9,1,0,10,4,7,5,7,7,0,"employed.permanent","employed.permanent"
864599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,1,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,186,87,1,0,0,1,5,5,4,4,4,1,1,6,2,2,3,1,3,3,3,2,3,2,3,1,3,3,1,3,3,1,3,3,1,3,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,NA,5,4,1,5,3,2,2,1,1,2,5,NA,NA
864715,31,41,"25-34","35 - 44",1,"employed","employed",2250,5000,2250,5000,"employee in permanent employment","employee in permanent employment",6,6,6,0,2,1,7,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1e+11,NA,NA,NA,NA,NA,1e+10,4,2,NA,NA,2,NA,2,2,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,3,185,87,2,0,0,1,7,7,5,5,5,5,5,7,3,3,3,4,4,3,3,2,3,3,4,2,4,3,3,4,3,2,3,3,2,3,1,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,1,2,1,1,1,3,14,7,6,7,7,6,6,4,6,6,6,"employed.permanent","employed.permanent"
864721,69,80,">=65",">=65",1,"retired","retired",-13,-13,1178.975,1524.175,NA,NA,4,4,4,201,2,1,4,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6500,NA,NA,NA,NA,NA,1,NA,2,NA,NA,2,NA,6,2,14,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,2,178,90,1,0,0,1,5,6,3,3,4,4,5,6,3,1,3,4,4,1,5,2,3,2,5,3,4,4,3,2,4,1,3,1,1,2,1,1,1,7,1,0,5,5,5,5,1,0,7,7,5,4,6,4,4,1,1,1,1,1,2,1,5,7,0,3,0,0,9,3,2,2,0,3,"retired","retired"
864727,21,32,"15-24","25-34",1,"school or other","employed",113,4500,113,4500,NA,"employee in permanent employment",6,3,3,0,3,5,5,0,0,1,0,0,0,1,0,0,1,0,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7600,NA,NA,NA,NA,NA,NA,NA,1,1e+10,5,2,0.5,2,3,10,1,1,1,1,1,3,3,2,2,1,2,2,2,2,1,9,9,9,2,2,6,4,4,3,6,5,182,75,2,0,0,1,8,8,6,6,6,5,6,7,4,1,3,2,3,2,5,1,4,2,5,1,4,4,4,2,5,1,5,2,1,2,1,2,6,4,5,5,4,4,5,6,4,7,5,7,8,7,6,7,7,2,1,2,2,1,2,1,6,4,7,7,5,5,6,6,5,4,4,4,"school_other","employed.permanent"
864859,45,56,"45 - 54","55 - 64",2,"employed","employed",-13,-13,1189.362,286.992,"employee in temporary employment","self-employed/freelancer",5,5,5,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,45000,NA,15000,NA,NA,NA,1000,NA,2,NA,NA,1,2.5,3,1,9,1,1,1,1,1,2,2,1,1,4,3,3,3,3,2,1,9,9,2,2,5,8,8,3,2,NA,NA,NA,NA,NA,NA,NA,8,7,5,5,6,6,4,7,2,1,4,2,5,2,5,2,3,2,4,1,4,2,4,3,4,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"employed.temporary",NA
864901,42,53,"35 - 44","45 - 54",2,"self-employed","self-employed",3000,3000,3000,3000,"self-employed/freelancer","self-employed/freelancer",6,6,6,0,3,1,8,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,165,56,2,0,0,1,8,7,5,6,5,7,7,7,4,3,2,3,5,1,3,2,3,1,3,1,5,4,4,3,4,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"self_employed_freelancer","self_employed_freelancer"
864904,50,61,"45 - 54","55 - 64",2,"inactive","inactive",300,500,300,500,"independent professional",NA,5,5,5,0,3,1,5,0,0,0,0,0,0,0,0,0,1,0,2,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,3,NA,1,1,1,1,1,2,1,2,1,3,3,3,3,3,3,1,9,9,9,5,7,8,5,6,6,4,172,61,2,0,0,1,8,7,5,6,6,6,5,9,3,1,3,3,5,1,5,1,4,1,5,1,5,3,3,2,5,1,5,1,1,2,2,2,3,7,7,7,5,6,5,6,6,6,8,8,8,6,8,8,6,2,1,1,2,1,1,1,2,4,3,9,0,4,8,4,7,7,2,2,NA,"inactive"
864907,48,59,"45 - 54","55 - 64",1,"employed","employed",3136,4874,3136,4874,"employee in permanent employment","employee in permanent employment",5,5,5,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,2,3,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,1,2,8,6,6,5,3,6,6,6,3,182,94,1,0,0,3,7,7,5,6,6,6,4,7,4,3,3,4,5,2,4,3,2,3,4,3,4,4,4,3,4,3,3,2,1,1,1,2,3,6,8,8,3,4,4,4,4,8,8,8,9,7,9,7,7,2,1,2,2,1,1,1,7,9,3,6,0,6,7,6,9,4,1,7,"employed.permanent","employed.permanent"
864990,55,66,"55 - 64",">=65",1,"employed","retired",4600,-13,4600,3892.824,"employee in permanent employment",NA,5,4,4,201,2,3,8,0,0,0,0,0,0,0,0,0,1,0,1,NA,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,75000,NA,75000,NA,NA,NA,20000,NA,2,NA,NA,2,1,2,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,176,78,1,0,0,1,7,7,5,6,6,6,3,6,4,1,4,2,3,3,4,1,3,2,4,1,5,3,3,2,5,1,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"employed.permanent","retired"
864993,57,67,"55 - 64",">=65",2,"employed","retired",3000,-13,3000,2834.932,"employee in permanent employment",NA,5,5,5,0,4,3,6,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2000,NA,NA,NA,NA,NA,500,NA,2,NA,NA,2,NA,1,2,2,1,1,1,0,0,3,3,NA,NA,3,NA,NA,NA,NA,NA,9,9,6,NA,NA,6,5,5,NA,NA,3,164,75,2,0,0,1,7,8,4,6,6,6,5,8,4,1,4,2,5,2,4,1,4,3,4,1,4,3,3,3,2,2,2,2,2,2,2,2,6,6,6,7,5,5,5,5,5,7,8,8,8,6,6,8,8,1,1,1,2,2,1,1,10,12,7,7,4,5,7,5,7,6,4,9,"employed.permanent","retired"
865011,18,28,"15-24","25-34",1,"school or other","employed",0,3140,0,3140,NA,"employee in permanent employment",4,2,2,0,3,5,7,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,120,NA,NA,NA,NA,NA,2500,NA,2,NA,NA,2,NA,2,3,9,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,4,175,54,1,0,0,1,8,7,4,5,6,6,6,6,2,2,2,3,2,2,2,2,3,2,3,2,5,5,2,4,3,3,3,2,2,4,1,1,10,8,9,0,8,10,10,9,6,10,8,10,9,10,10,9,9,2,2,2,1,1,2,NA,NA,NA,8,5,10,4,8,2,2,0,999,8,"school_other","employed.permanent"
865026,49,59,"45 - 54","55 - 64",2,"employed","employed",1200,-13,1200,2125.416,"employee in permanent employment","employee in permanent employment",3,3,3,0,3,1,7,0,0,0,0,0,0,0,0,0,0,1,5,99,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1e+11,8,NA,NA,NA,NA,5000,NA,2,NA,NA,2,1,1,2,NA,1,1,1,0,0,1,1,NA,NA,1,NA,NA,NA,NA,NA,2,3,2,NA,NA,3,3,4,NA,NA,3,158,60,2,0,0,1,8,7,5,6,6,7,3,0,2,1,5,4,4,4,5,1,2,1,3,1,5,5,2,5,5,1,2,1,1,4,1,2,8,8,6,6,7,5,5,5,7,7,8,8,9,7,8,9,6,1,1,1,2,2,1,1,1,3,9,5,5,5,3,7,5,1,0,3,"employed.permanent","employed.permanent"
865106,53,63,"45 - 54","55 - 64",2,"school or other","school or other",0,0,0,0,NA,NA,2,2,2,0,2,1,6,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,3,1,2,4,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,NA,NA,NA,4,4,NA,NA,NA,2,168,95,2,0,0,5,10,10,7,7,7,7,7,5,3,4,3,3,2,4,3,1,3,3,3,3,3,3,3,4,3,2,4,3,3,3,2,3,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,2,1,1,2,NA,998,999,6,6,999,999,999,999,999,999,999,"school_other","school_other"
865121,58,69,"55 - 64",">=65",2,"school or other","retired",0,1000,0,1000,NA,NA,5,5,5,0,2,3,8,0,0,0,0,0,0,0,0,0,1,0,NA,NA,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1e+11,NA,1e+11,NA,NA,NA,1e+10,NA,2,NA,NA,2,NA,4,3,3,1,1,1,1,1,2,2,2,2,2,3,3,2,3,2,1,9,3,9,9,7,6,4,6,4,3,170,52,1,0,0,5,7,7,5,6,5,5,3,5,4,2,2,4,3,3,4,3,2,4,3,2,4,4,4,3,4,2,2,3,2,2,2,2,5,5,4,6,5,5,4,5,6,5,5,5,6,5,5,6,5,2,2,2,2,2,1,1,7,999,6,6,2,3,6,7,7,2,2,6,"school_other","retired"
865182,66,77,">=65",">=65",2,"inactive","retired",-13,-13,1768.407,2059.026,NA,NA,2,2,2,0,2,4,6,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12578,NA,NA,NA,NA,NA,4500,NA,2,NA,NA,2,NA,2,1,2,1,1,1,1,0,1,1,1,NA,1,1,NA,1,NA,NA,4,4,4,3,NA,6,6,5,3,NA,4,172,76,2,0,0,1,8,7,5,6,7,5,6,6,3,2,3,1,4,2,3,1,4,2,4,1,4,4,3,2,4,1,2,2,1,2,2,2,6,5,1,4,1,1,0,0,0,9,6,8,10,6,6,6,6,1,1,1,2,1,2,1,1,3,8,0,6,6,4,2,2,1,1,0,"inactive","retired"
865325,31,42,"25-34","35 - 44",1,"employed","employed",2050,2950,2050,2950,"employee in permanent employment","employee in permanent employment",5,4,4,0,2,5,4,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1e+11,7,NA,NA,NA,NA,1e+10,4,1,1615,NA,2,NA,2,2,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,3,182,76,1,0,0,1,7,6,3,2,4,4,4,5,2,4,3,2,2,5,3,1,4,4,2,2,3,4,3,4,3,3,2,3,3,3,1,2,4,5,4,5,4,5,5,6,6,5,6,7,6,5,6,6,6,1,2,1,2,2,1,1,3,5,7,4,7,5,4,6,6,3,2,6,"employed.permanent","employed.permanent"
865328,57,68,"55 - 64",">=65",1,"unemployed","retired",2500,3600,2500,3600,NA,NA,4,4,4,0,3,1,8,0,0,0,0,0,0,0,0,0,1,0,NA,NA,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,125000,NA,10000,NA,NA,NA,75000,NA,2,NA,NA,2,2.5,1,4,NA,1,1,1,0,0,2,2,NA,NA,2,NA,NA,NA,NA,NA,9,1,3,NA,NA,3,6,3,NA,NA,3,183,88,2,0,0,1,8,8,6,6,6,6,5,5,3,4,5,2,3,3,4,2,4,3,4,2,5,3,4,3,4,1,1,3,1,3,1,1,6,6,5,6,6,6,2,2,6,6,6,7,6,6,8,6,6,1,1,1,2,1,1,1,3,5,7,4,8,4,6,7,2,2,2,2,"unemployed","retired"
865338,57,67,"55 - 64",">=65",2,"inactive","inactive",0,150,0,150,NA,NA,1,1,1,102,2,1,2,0,0,0,0,0,0,0,0,0,0,1,8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,1,1,5,1,1,1,0,0,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,4,NA,NA,4,3,3,NA,NA,3,160,90,1,0,1,1,7,7,5,4,6,6,2,6,3,2,5,3,2,4,5,2,5,3,5,1,5,5,5,5,5,1,3,2,3,3,2,2,6,6,9,10,8,6,8,10,9,10,10,10,9,7,6,8,8,1,1,1,2,2,1,1,2,4,3,9,0,3,5,6,5,3,2,1,"inactive","inactive"
865365,68,78,">=65",">=65",1,"self-employed","self-employed",-13,-13,NA,NA,"independent professional","independent professional",5,5,5,0,1,3,8,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,80000,NA,NA,NA,NA,NA,15000,NA,2,NA,NA,2,NA,1,6,NA,1,1,1,1,1,2,2,2,3,2,2,3,2,3,2,9,9,10,1,6,7,6,6,7,6,5,189,103,2,0,0,1,9,10,6,7,7,7,4,6,3,2,4,2,5,3,4,1,4,1,5,3,4,4,5,2,4,1,5,1,4,3,1,1,4,5,5,4,4,4,4,5,4,5,6,5,6,6,6,7,7,1,1,1,1,1,2,1,1,3,7,4,2,2,6,5,4,2,2,2,"self_employed_freelancer","self_employed_freelancer"
865411,60,70,"55 - 64",">=65",2,"unemployed","inactive",-13,3400,2248.477,3400,NA,NA,2,2,2,0,2,5,8,0,0,0,0,0,0,0,0,0,1,0,7,NA,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,50000,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,4,4,1,NA,1,1,1,1,1,1,1,1,2,1,2,3,2,3,3,1,9,9,3,9,3,5,3,4,3,3,170,83,2,0,0,1,8,7,6,6,5,6,5,7,2,1,3,2,5,2,4,4,3,2,4,1,4,3,4,3,5,2,4,2,1,1,2,2,1,4,6,7,3,3,3,4,5,2,7,7,8,6,8,8,999,1,1,2,2,1,2,1,2,4,1,8,0,2,7,7,8,6,4,3,"unemployed","inactive"
865429,61,72,"55 - 64",">=65",2,"retired","retired",690,1200,690,1200,NA,NA,3,3,3,0,2,1,7,0,0,0,0,0,0,0,0,0,1,0,6,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,5,5,3,NA,1,1,1,1,1,1,1,2,1,3,3,3,3,3,3,1,9,9,9,9,6,6,3,3,5,2,168,73,1,0,0,1,8,8,5,5,6,4,4,6,3,1,2,4,4,4,4,4,3,3,3,1,2,5,4,4,4,2,3,2,2,2,2,2,5,6,5,7,5,6,5,6,7,6,5,6,7,5,6,6,7,1,1,2,2,1,2,1,2,7,1,6,0,0,8,6,8,7,1,6,"retired","retired"
865447,37,47,"35 - 44","45 - 54",1,"employed","employed",3155,3050,3155,3050,"employee in permanent employment","employee in permanent employment",6,3,3,0,2,1,8,0,0,0,0,0,0,0,0,0,1,0,6,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,43995,NA,NA,NA,NA,NA,25000,NA,2,NA,NA,2,0.5,4,2,2,1,1,1,1,0,2,3,2,NA,3,2,NA,2,NA,NA,9,9,9,9,NA,6,6,6,6,NA,4,189,77,2,0,0,1,8,8,6,7,6,6,2,6,3,1,4,2,5,2,5,1,5,1,4,1,4,3,3,4,4,1,5,1,1,3,1,1,8,8,8,6,7,8,2,5,2,7,7,7,6,8,8,8,8,2,1,1,2,1,2,1,8,10,8,2,8,8,2,3,1,8,6,4,"employed.permanent","employed.permanent"
865475,28,38,"25-34","35 - 44",1,"employed","employed",2623,2700,2623,2700,NA,"employee in temporary employment",5,5,5,0,1,5,6,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3000,NA,NA,NA,NA,NA,5000,NA,1,30000,NA,1,1,2,4,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,1,9,5,2,9,7,5,6,5,5,3,184,95,1,0,0,5,8,8,5,6,6,6,4,5,4,2,4,2,4,1,4,4,4,2,5,2,5,2,5,3,3,4,2,5,2,4,1,2,6,7,8,7,7,8,6,9,6,9,6,7,8,8,8,6,6,2,2,2,2,2,1,1,7,9,4,6,1,6,6,8,9,6,4,9,"employed.unknown_contract","employed.temporary"
865515,20,31,"15-24","25-34",2,"school or other","unemployed",550,2200,550,2200,"employee in temporary employment","employee in temporary employment",6,3,3,0,1,5,7,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1000,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,1,4,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,170,64,2,0,0,1,7,6,3,3,4,5,4,3,3,1,4,4,3,2,3,2,2,4,4,2,4,5,2,4,4,3,2,5,4,3,3,3,999,999,999,0,999,999,999,999,999,8,8,6,6,999,999,8,999,1,1,1,2,2,1,2,NA,999,999,999,999,999,999,999,999,999,999,999,NA,NA
865551,65,75,">=65",">=65",2,"retired","retired",-13,-13,1498.974,2185.647,NA,NA,1,1,1,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1e+11,NA,NA,NA,NA,NA,1e+10,NA,2,NA,NA,2,NA,2,1,NA,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,5,5,NA,NA,NA,3,170,82,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,5,5,5,5,999,999,999,999,2,999,6,7,999,999,999,6,6,2,1,1,2,2,1,2,NA,999,3,4,999,6,999,3,999,999,999,999,"retired","retired"
865600,56,67,"55 - 64",">=65",2,"employed","retired",2507,1590,2507,1590,"employee in permanent employment",NA,5,5,5,0,3,5,8,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,86238,NA,NA,NA,NA,NA,10000,NA,2,NA,NA,2,8,6,3,1,1,1,1,0,0,2,1,NA,NA,3,NA,NA,NA,NA,NA,1,9,5,NA,NA,6,6,6,NA,NA,4,174,68,2,0,0,1,3,5,3,3,4,3,4,7,2,4,4,2,4,4,4,2,3,2,3,1,4,4,3,2,4,2,3,2,2,3,1,2,7,7,7,7,6,6,6,5,7,6,7,8,7,7,8,7,6,2,2,2,2,2,2,1,7,9,3,6,0,4,6,6,7,5,4,5,"employed.permanent","retired"
865704,58,68,"55 - 64",">=65",1,"employed","retired",1760,-13,1760,1598.165,"employee in permanent employment",NA,6,6,6,0,1,5,7,0,0,0,0,0,0,0,0,1,1,0,1,NA,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1e+11,NA,1e+11,NA,NA,NA,NA,NA,2,NA,NA,2,NA,2,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,178,83,2,0,0,1,7,7,2,2,2,4,1,7,2,4,3,4,2,5,4,1,4,2,2,2,4,4,4,3,2,4,3,2,3,3,2,2,6,7,7,6,6,7,6,7,7,7,7,7,8,7,7,6,6,2,1,1,2,2,1,1,5,7,2,5,1,3,7,6,7,999,0,8,"employed.permanent","retired"
865725,46,57,"45 - 54","55 - 64",2,"unemployed","employed",-13,-13,818.5881,972.6592,NA,"employee in temporary employment",5,5,5,102,3,1,4,0,0,0,0,0,0,0,0,0,0,1,12,NA,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1e+11,4,NA,NA,NA,NA,1e+10,2,2,NA,NA,2,8,1,1,4,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,7,3,NA,NA,NA,3,165,65,2,0,0,1,7,7,5,5,5,4,3,4,1,2,3,3,4,1,4,1,3,2,4,1,4,4,4,3,4,2,3,3,2,2,1,3,5,5,1,3,999,6,999,7,8,999,1,1,7,1,9,9,5,2,1,1,2,2,1,2,NA,7,5,7,0,6,7,999,7,999,999,999,"unemployed","employed.temporary"
865747,63,74,"55 - 64",">=65",2,"inactive","retired",0,-13,0,938.8586,NA,NA,2,2,2,0,2,1,9,0,0,0,0,0,0,0,0,0,0,1,5,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,3,1,NA,1,1,1,1,0,1,1,1,NA,1,1,NA,1,NA,NA,1,4,4,3,NA,3,4,4,3,NA,3,170,120,2,0,0,1,9,8,7,7,7,7,7,4,4,1,4,1,5,1,5,1,4,3,4,1,4,2,4,2,4,1,4,3,1,2,2,2,5,999,999,5,5,5,999,999,5,999,999,5,999,5,5,999,0,1,1,1,2,1,1,1,2,4,5,10,0,5,5,6,6,1,1,999,"inactive","retired"
